uniprotswissprot;entrezgene_id;symbol
Q8NGG4;219469;OR8H1
Q9ULY5;26253;CLEC4E
P43080;2978;GUCA1A
P98198;57198;ATP8B2
Q9NVX2;54475;NLE1
Q8IWU9;121278;TPH2
P43080;2978;AL096814.2
P61366;344901;OSTN
P41229;8242;KDM5C
Q3KQV9;91373;UAP1L1
P51003;10914;PAPOLA
Q92858;474;ATOH1
Q6ZP80;130827;TMEM182
Q9H6B9;79852;EPHX3
Q8NB46;283373;ANKRD52
Q32P41;57570;TRMT5
Q8N8Q3;284131;ENDOV
Q9UKJ0;29990;PILRB
P07766;916;CD3E
Q8N0S6;91687;CENPL
Q765I0;257313;UTS2B
P15088;1359;CPA3
Q8TC99;54752;FNDC8
Q96AH0;64859;NABP1
Q7Z3F1;151556;GPR155
Q96IZ5;55285;RBM41
O15360;2175;FANCA
Q9UKU6;29953;TRHDE
O95379;25816;TNFAIP8
Q9H329;54566;EPB41L4B
Q5TC79;84614;ZBTB37
Q7Z5L2;27291;R3HCC1L
Q9Y5Y9;6336;SCN10A
P51948;4331;MNAT1
P61513;6168;RPL37A
Q6ZMH5;283375;SLC39A5
Q9UMX6;2979;GUCA1B
P82664;55173;MRPS10
P15086;1360;CPB1
Q63HR2;23371;TNS2
Q8IVM0;152137;CCDC50
Q9Y4F9;9750;RIPOR2
Q6PGN9;84722;PSRC1
Q6PDB4;400713;ZNF880
Q9NRY4;2909;ARHGAP35
Q9NPC6;51778;MYOZ2
P78381;7355;SLC35A2
Q8N3X1;23360;FNBP4
Q8NG50;201299;RDM1
P08887;3570;IL6R
Q96JB6;84171;LOXL4
Q3KNW5;345274;SLC10A6
P61647;338596;ST8SIA6
H3BNL8;101928603;ARMH2
P32856;2054;STX2
Q9Y3D2;22921;MSRB2
E9PJI5;101059938;NPIPA7
P28074;5693;PSMB5
Q6UX27;284415;VSTM1
P00519;25;ABL1
Q8IWA5;57153;SLC44A2
P17677;2596;GAP43
Q3T906;79158;GNPTAB
A5LHX3;122706;PSMB11
Q70EK8;54532;USP53
Q5JUR7;93081;TEX30
P43405;6850;SYK
P36537;7365;UGT2B10
Q9NZC9;50485;SMARCAL1
P42226;6778;STAT6
P05388;6175;RPLP0
Q8NHS0;165721;DNAJB8
Q8N554;92822;ZNF276
Q9NXK6;54852;PAQR5
Q9P215;57645;POGK
Q96GX2;552889;ATXN7L3B
A6NM10;653437;AQP12B
Q56P42;152138;PYDC2
Q96B33;137075;CLDN23
Q9UKA9;58155;PTBP2
Q502X0;729967;MORN2
P28330;33;ACADL
Q96EK6;64841;GNPNAT1
Q8N8D7;286183;NKAIN3
Q08345;780;DDR1
O95810;8436;CAVIN2
Q8N9N5;54971;BANP
P23769;2624;GATA2
Q9Y6X2;10401;PIAS3
Q9Y2B5;9605;VPS9D1
Q9NYX4;50632;CALY
A8MVX0;100271715;ARHGEF33
B0YJ81;9200;HACD1
Q8N1K5;387357;THEMIS
B7Z368;100130539;C10orf142
P61328;2257;FGF12
Q9H8V3;1894;ECT2
Q52MB2;387856;CCDC184
Q6UX27;284415;VSTM1
P0C025;200035;NUDT17
Q8IXF9;375318;AQP12A
Q9H7U1;54462;CCSER2
Q5W041;219681;ARMC3
Q96NZ9;118471;PRAP1
H3BV60;100507588;TGFBR3L
P23588;1975;EIF4B
Q9UIK5;23671;TMEFF2
Q8IYB1;151963;MB21D2
Q9HBU6;55500;ETNK1
O60885;23476;BRD4
O43903;2620;GAS2
B6A8C7;441864;TARM1
Q6UWM9;79799;UGT2A3
Q15742;4665;NAB2
Q9UPY5;23657;SLC7A11
Q8IX18;79665;DHX40
Q9NPI8;2188;FANCF
Q9Y383;51631;LUC7L2
Q96PR1;3747;KCNC2
Q92995;8975;USP13
P48061;6387;CXCL12
Q9H1M0;54830;NUP62CL
Q9P2D0;25998;IBTK
Q9BXB7;83893;SPATA16
Q9BSJ2;10844;TUBGCP2
Q69YN4;25962;VIRMA
Q8IXL7;253827;MSRB3
Q9Y238;9940;DLEC1
Q96NA8;203062;TSNARE1
Q13115;1846;DUSP4
Q96HJ9;154791;FMC1
P83859;347148;QRFP
Q8NB15;118472;ZNF511
Q4VNC0;344905;ATP13A5
O75334;8499;PPFIA2
Q8NGE0;121275;OR10AD1
Q02241;9493;AC027237.1
Q8NCJ5;84926;SPRYD3
Q9HDD0;57110;PLAAT1
Q9BYG7;83876;MRO
Q8N682;55332;DRAM1
O43196;4439;MSH5
P04843;6184;RPN1
Q8NGG5;390157;OR8K1
P51825;4299;AFF1
Q4VNC1;84239;ATP13A4
Q9Y3M8;90627;STARD13
P26045;5774;PTPN3
Q86XH1;79781;IQCA1
O15503;3638;INSIG1
Q495T6;79258;MMEL1
P22888;3973;LHCGR
Q9UQ88;728642;CDK11A
Q96KX1;132989;C4orf36
Q8N2H3;84795;PYROXD2
A8MYJ7;100287898;TTC34
Q16816;5260;PHKG1
Q96BN2;117143;TADA1
Q8N539;84929;FIBCD1
P18507;2566;GABRG2
Q9NZM1;26509;MYOF
P0CK97;9906;SLC35E2A
Q6UWM5;256710;GLIPR1L1
Q9H5V9;63932;CXorf56
O15372;8667;EIF3H
Q969M7;140739;UBE2F
Q7Z3G6;166336;PRICKLE2
Q8WVZ7;168433;RNF133
Q9H6R3;79611;ACSS3
Q96S38;26750;RPS6KC1
Q96BM0;122509;IFI27L1
P15529;4179;CD46
Q6NUS8;133688;UGT3A1
P09110;30;ACAA1
Q9UNN4;11036;GTF2A1L
Q96AC1;10979;FERMT2
Q9UKM7;11253;MAN1B1
Q92794;7994;KAT6A
P0C7V8;347442;DCAF8L2
Q8N7C7;378925;RNF148
P46976;2992;GYG1
Q8TCT1;162466;PHOSPHO1
P49023;5829;PXN
Q71F56;23389;MED13L
B6A8C7;441864;TARM1
P10124;5552;SRGN
O60477;1620;BRINP1
Q9Y242;6941;TCF19
Q9H079;79768;KATNBL1
Q75WM6;341567;H1FNT
Q16653;4340;MOG
Q96JK2;8816;DCAF5
Q05084;3382;ICA1
O14910;8825;LIN7A
P25106;57007;ACKR3
Q9BXY5;84698;CAPS2
Q9Y6Q2;11037;STON1
Q13449;4045;LSAMP
Q96RN5;51586;MED15
Q8NGP2;219477;OR8J1
O43516;7456;WIPF1
Q96LZ2;139422;MAGEB10
Q8N2Q7;22871;NLGN1
Q15910;2146;EZH2
Q96N77;121274;ZNF641
Q4UJ75;728747;ANKRD20A4
Q9Y3C0;51019;WASHC3
O60216;5885;RAD21
Q9GZX7;57379;AICDA
Q99698;1130;LYST
Q9BRU9;84294;UTP23
A2VDF0;282969;FUOM
O95626;23519;ANP32D
P62826;5901;RAN
Q9NUY8;55773;TBC1D23
Q92783;8027;STAM
P51149;7879;RAB7A
Q5VYK3;23392;ECPAS
Q38SD2;79705;LRRK1
Q9UJ78;9205;ZMYM5
Q149M9;284434;NWD1
Q96PN7;55809;TRERF1
Q58DX5;254827;NAALADL2
Q8WW14;143379;C10orf82
P30084;1892;ECHS1
Q8NBJ7;25870;SUMF2
P02788;4057;LTF
Q53EZ4;55165;CEP55
Q96BM1;122416;ANKRD9
Q8IV32;64925;CCDC71
A6NNW6;387712;ENO4
Q15013;9587;MAD2L1BP
Q96ND8;147949;ZNF583
Q8IXV7;200942;KLHDC8B
Q8NFH4;79023;NUP37
Q9NU63;346171;ZFP57
Q86UW7;93664;CADPS2
P02708;1134;CHRNA1
A6NCE7;643246;MAP1LC3B2
Q99627;10920;COPS8
Q5NUL3;338557;FFAR4
O43301;259217;HSPA12A
O75436;9559;VPS26A
O15040;9895;TECPR2
Q9Y2G0;22979;EFR3B
P47895;220;ALDH1A3
P02753;5950;RBP4
P0DP72;338667;VSIG10L2
P11308;2078;ERG
Q9H1X1;221421;RSPH9
Q3MIS6;84436;ZNF528
A0MZ66;57698;SHTN1
P52926;8091;HMGA2
Q9NQM4;139212;PIH1D3
Q96I15;51540;SCLY
H3BNL1;646498;C3orf84
P40305;3429;IFI27
Q86UP0;64403;CDH24
Q9NQR4;56954;NIT2
P55160;3071;NCKAP1L
Q92786;5629;PROX1
Q16610;1893;ECM1
A6NGE4;139425;DCAF8L1
O00555;773;CACNA1A
Q96GC9;81671;VMP1
Q9NVS2;55168;MRPS18A
Q13797;3680;ITGA9
Q86Y38;64131;XYLT1
A2RUH7;343263;MYBPHL
Q9Y4C4;9258;MFHAS1
Q6X4T0;121273;C12orf54
O60779;10560;SLC19A2
Q3SY77;167127;UGT3A2
Q6QHF9;196743;PAOX
Q8NH09;341568;OR8S1
Q9Y3E5;51651;PTRH2
P20839;3614;IMPDH1
Q9BTE6;80755;AARSD1
Q9UHL4;29952;DPP7
Q5VT06;9857;CEP350
Q76KX8;147658;ZNF534
P00709;3906;LALBA
Q92820;8836;GGH
Q4KMG0;50937;CDON
P22087;2091;FBL
Q9NZN1;11141;IL1RAPL1
Q71H61;387597;ILDR2
O43823;10270;AKAP8
P17813;2022;ENG
O15504;11097;NUPL2
Q96AQ6;57326;PBXIP1
Q8WVX3;401152;C4orf3
Q9HBE5;50615;IL21R
Q5BIV9;503542;SPRN
Q9H9L4;54934;KANSL2
Q5W0B7;653567;TMEM236
Q6QNK2;283383;ADGRD1
P0C7N5;504190;OR8U9
P29992;2767;GNA11
Q8N2F6;83787;ARMC10
P41221;7474;WNT5A
Q6P988;147111;NOTUM
Q6UXZ4;137970;UNC5D
Q8N2Y8;9853;RUSC2
Q9BT17;92170;MTG1
P04234;915;CD3D
P12104;2169;FABP2
P19237;7135;TNNI1
Q8NGQ1;283189;OR9G4
Q96AQ1;90557;CCDC74A
P19622;2020;EN2
Q2VPK5;348180;CTU2
Q00610;1213;CLTC
Q9P2N4;56999;ADAMTS9
Q9ULX6;26993;AKAP8L
A8MTA8;730112;FAM166B
Q68EN5;653319;KIAA0895L
Q8IX12;55749;CCAR1
P12259;2153;F5
Q6IQ20;222236;NAPEPLD
Q01860;5460;POU5F1
O94986;22995;CEP152
O75951;57151;LYZL6
O60936;8996;AC074143.1
O15083;26059;ERC2
P08519;4018;LPA
Q9Y2D9;22834;ZNF652
Q96N58;147660;ZNF578
Q6UW63;79070;POGLUT2
Q92902;3257;HPS1
Q3B7I2;285888;CNPY1
Q99742;4861;NPAS1
O60343;9882;TBC1D4
Q8IVV7;79018;GID4
Q8NES3;3955;LFNG
P49459;7319;UBE2A
Q8IYS5;126014;OSCAR
Q14331;2483;FRG1
P00533;1956;EGFR
A0PK05;643236;TMEM72
Q9NWS1;55010;PARPBP
Q96EV2;155435;RBM33
H3BU77;100500938;CCDC179
Q92508;9780;PIEZO1
Q9BTE6;100885850;PTGES3L-AARSD1
P14543;4811;NID1
Q8NHG7;258010;SVIP
Q5JV73;84443;FRMPD3
P0DM63;101059953;NPIPA8
Q9UHX1;22827;PUF60
O15226;55922;NKRF
Q9H2L5;83937;RASSF4
Q9NRE2;128553;TSHZ2
P16109;6403;SELP
P05019;3479;IGF1
P54868;3158;HMGCS2
Q13487;6618;SNAPC2
Q9H2X8;83982;IFI27L2
Q9NTK1;11067;DEPP1
Q5DX21;152404;IGSF11
P20382;5367;PMCH
Q12872;6433;SFSWAP
Q12849;2926;GRSF1
Q5TEJ8;9473;THEMIS2
Q7Z3J3;285190;RGPD4
Q9BQQ7;83597;RTP3
Q8IYA8;339834;CCDC36
Q8IYB4;51555;PEX5L
P49638;7274;TTPA
Q9NV72;55762;ZNF701
P50539;4601;MXI1
Q13361;8076;MFAP5
Q96NU0;728577;CNTNAP3B
Q96BY9;51669;SARAF
P51160;5146;PDE6C
P28715;2073;ERCC5
P28715;100533467;ERCC5
Q8N4W9;388558;ZNF808
Q6PJG6;221927;BRAT1
Q01064;5153;PDE1B
Q96M34;152405;TEX55
Q9GZV3;60482;SLC5A7
O94826;9868;TOMM70
Q1ED39;400506;KNOP1
Q9NYV7;50833;TAS2R16
Q969X2;30815;ST6GALNAC6
P13385;6997;TDGF1
Q86UB2;54841;BIVM
Q12899;7726;TRIM26
Q9ULZ9;4326;MMP17
A1A4G5;348801;LNP1
Q9UKL0;23186;RCOR1
Q5J8M3;51234;EMC4
Q9NWC5;55076;TMEM45A
Q13522;5502;PPP1R1A
O15467;6360;CCL16
Q6ZUJ4;375341;C3orf62
Q9UBR5;51192;CKLF
Q9BYS8;79442;LRRC2
Q7RTS3;256297;PTF1A
O75841;7348;UPK1B
A0A1B0GVK7;100132146;FAM240A
Q9Y6E7;23409;SIRT4
P60606;404217;CTXN1
Q8N428;57452;GALNT16
P00747;5340;PLG
P04054;5319;PLA2G1B
Q70Z53;118924;FRA10AC1
P58335;118429;ANTXR2
O75385;8408;ULK1
P22897;4360;MRC1
Q13825;549;AUH
Q15884;9413;FAM189A2
Q8IZ96;113540;CMTM1
Q6NUP7;57718;PPP4R4
Q9Y5J5;23612;PHLDA3
Q5VZL5;9202;ZMYM4
O43347;4440;MSI1
Q64ET8;448831;FRG2
O43615;10469;TIMM44
P14550;10327;AKR1A1
Q6NXG1;54845;ESRP1
Q16649;4783;NFIL3
Q96K78;84873;ADGRG7
Q9NVH0;55218;EXD2
Q12882;1806;DPYD
Q9HA90;79825;EFCC1
Q9BRT6;84298;LLPH
P43026;8200;GDF5
Q2TB18;28990;ASTE1
O75443;7007;TECTA
P00568;203;AK1
Q13242;8683;SRSF9
Q6IMI6;442038;SULT1C3
Q14527;6596;HLTF
Q9NX00;54958;TMEM160
O43716;283459;GATC
Q9ULG3;57501;KIAA1257
Q9Y606;80324;PUS1
Q8IV48;90459;ERI1
Q9Y210;7225;TRPC6
P82980;83758;RBP5
P12074;1337;COX6A1
O43715;51499;TRIAP1
Q7Z739;253943;YTHDF3
Q13107;7375;USP4
Q13107;107986084;USP4
P14210;3082;HGF
Q5QJ74;219899;TBCEL
O43314;23262;PPIP5K2
Q3KNS1;374308;PTCHD3
Q9NSY0;340371;NRBP2
Q8N307;200958;MUC20
Q9HC24;51643;TMBIM4
Q9UI33;11280;SCN11A
Q9H845;28976;ACAD9
O60478;7107;GPR137B
Q8N6L0;147872;CCDC155
Q96QU4;441581;FRG2B
Q9H313;57348;TTYH1
O75182;23309;SIN3B
Q9UBE0;10055;SAE1
Q7Z3J2;57020;VPS35L
Q8IYJ2;256815;C10orf67
Q9NRG4;56950;SMYD2
Q9H633;79897;RPP21
Q9H633;202658;RPP21
P05181;1571;CYP2E1
Q86YB8;56605;ERO1B
Q7Z5M5;342125;TMC3
Q99519;4758;NEU1
Q9UK61;23272;TASOR
Q9UPT8;23211;AC008755.1
Q01974;4920;ROR2
O60563;904;CCNT1
O75362;7764;ZNF217
Q02410;320;APBA1
Q9UHR5;29115;SAP30BP
Q5HYK9;63934;ZNF667
Q99590;9169;SCAF11
Q9GZZ8;90070;LACRT
A0A1B0GTD5;255411;TEX49
Q9NZH0;51704;GPRC5B
Q8NG66;79858;NEK11
Q8WWQ2;60495;HPSE2
Q8N0S2;93426;SYCE1
Q4G1C9;144321;GLIPR1L2
Q9NZP8;51279;C1RL
P81605;117159;DCD
P60891;5631;PRPS1
Q8N0W5;124152;IQCK
Q9BYG8;56169;GSDMC
P58417;30010;NXPH1
Q9NRU3;26507;CNNM1
P48060;11010;GLIPR1
P53677;10947;AP3M2
Q96DR8;118430;MUCL1
Q07820;4170;MCL1
Q8IYB8;6832;SUPV3L1
Q9BUH8;57596;BEGAIN
P17174;2805;GOT1
Q9HCM9;56658;TRIM39
A2RUB6;285331;CCDC66
Q9H0F5;152006;RNF38
O43306;112;ADCY6
P09601;3162;HMOX1
Q92734;10342;TFG
Q8IWX7;146862;UNC45B
Q8TAU0;159296;NKX2-3
Q96A46;81894;SLC25A28
Q13601;11103;KRR1
Q8IYS5;126014;OSCAR
Q96N46;151613;TTC14
Q504Y0;221074;SLC39A12
Q4LEZ3;441376;AARD
Q9BYZ8;83998;REG4
Q6UY14;54507;ADAMTSL4
O00472;22936;ELL2
Q8WXA9;140890;SREK1
Q15678;5784;PTPN14
Q5VVP1;389730;SPATA31A6
Q8IUG5;84700;MYO18B
O75940;10285;SMNDC1
Q9UBW7;7750;ZMYM2
A8MYU2;157855;KCNU1
P14770;2815;GP9
Q9UFE4;339829;CCDC39
Q5SQI0;79969;ATAT1
Q13114;7187;TRAF3
Q8IWU4;169026;SLC30A8
A4D1S0;346689;KLRG2
Q14956;10457;GPNMB
P00450;1356;CP
Q5VV17;220213;OTUD1
P09693;917;CD3G
Q9Y6K9;8517;IKBKG
Q86VI1;283849;EXOC3L1
Q96HR3;90390;MED30
Q14914;22949;PTGR1
O15394;4685;NCAM2
Q9BZW2;6561;SLC13A1
Q8N283;148741;ANKRD35
Q9P2H0;57562;CEP126
P18583;6651;SON
Q969F9;84343;HPS3
Q9UNH6;51375;SNX7
Q16394;2131;EXT1
Q86XS5;253935;ANGPTL5
Q96JY0;84944;MAEL
Q8TF39;158399;ZNF483
Q9ULR0;57461;ISY1
O00391;5768;QSOX1
P57682;51274;KLF3
P24592;3489;IGFBP6
P80370;8788;DLK1
O60513;8702;B4GALT4
P46379;7917;BAG6
Q7Z6K3;375743;PTAR1
Q9NQV8;56978;PRDM8
Q86YS6;339122;RAB43
Q2TB90;80201;HKDC1
O95445;55937;APOM
P11413;2539;G6PD
P33992;4174;MCM5
Q12904;9255;AIMP1
P00439;5053;PAH
P35711;6660;SOX5
P29353;6464;SHC1
Q8N8I0;401474;SAMD12
Q6V1X1;54878;DPP8
P51114;8087;FXR1
Q9P2G9;57563;KLHL8
Q15569;7016;TESK1
O75530;8726;EED
Q9Y5E7;56133;PCDHB2
P50553;429;ASCL1
P21912;6390;SDHB
Q7Z4G1;170622;COMMD6
Q9H4F1;27090;ST6GALNAC4
Q16690;1847;DUSP5
Q7KZN9;1355;COX15
Q9Y5F3;29930;PCDHB1
Q9NUQ9;51571;FAM49B
Q9BRQ0;90780;PYGO2
Q8WV24;22822;PHLDA1
P21854;971;CD72
Q99523;6272;SORT1
Q7Z4H4;79924;ADM2
Q9NTM9;51076;CUTC
Q8NFZ5;79155;TNIP2
O15194;10217;CTDSPL
Q86XI6;79660;PPP1R3B
Q9Y5S2;9578;CDC42BPB
Q9NQZ7;57089;ENTPD7
Q96A98;113091;PTH2
P17693;3135;HLA-G
Q8NGR1;79290;OR13A1
P63167;8655;DYNLL1
O95342;8647;ABCB11
P62633;7555;CNBP
Q9BXJ7;81693;AMN
I3L273;100507003;GFY
Q96LP6;374470;C12orf42
Q16627;6358;CCL14
Q8N808;146861;SLC35G3
Q9UEG4;23361;ZNF629
O75908;8435;SOAT2
O75131;8895;CPNE3
Q9BRQ4;85016;CFAP300
P17026;7570;ZNF22
Q9Y616;11213;IRAK3
P51522;55769;ZNF83
P35232;5245;PHB
Q16663;6359;CCL15
Q5JU85;23096;IQSEC2
Q16254;1874;E2F4
Q96F44;81559;TRIM11
Q8WWZ3;128178;EDARADD
Q9BR61;84320;ACBD6
Q7L9L4;92597;MOB1B
Q12769;23279;NUP160
Q12967;5900;RALGDS
Q9NQW8;54714;CNGB3
Q969G2;89884;LHX4
Q8TEA7;93627;TBCK
Q9UHW9;9990;SLC12A6
Q9UKF2;11085;ADAM30
Q86TE4;338645;LUZP2
Q6ZUL3;389649;C8orf86
Q9Y577;51127;TRIM17
P27707;1633;DCK
P46937;10413;YAP1
P09917;240;ALOX5
Q9H4L7;56916;SMARCAD1
O00338;6819;SULT1C2
Q5HYK3;84274;COQ5
P43686;5704;PSMC4
Q5VU36;727905;SPATA31A5
Q8IZJ3;27151;CPAMD8
P28906;947;CD34
Q32ZL2;163404;PLPPR5
Q96CE8;116441;TM4SF18
O00300;4982;TNFRSF11B
O15479;4113;MAGEB2
Q8N5D6;26301;GBGT1
O15480;4114;MAGEB3
Q12756;547;KIF1A
P0C7M8;154790;CLEC2L
O15481;4115;MAGEB4
P21291;1465;CSRP1
Q9Y6Z7;10584;COLEC10
A2RU30;9840;TESPA1
P43366;4112;MAGEB1
Q86VN1;51028;VPS36
P28749;5933;RBL1
Q96PG8;27113;BBC3
Q9H098;83641;FAM107B
Q9H211;81620;CDT1
P58107;83481;EPPK1
Q96RI0;9002;F2RL3
Q5T9C9;138429;PIP5KL1
Q9BXH1;27113;BBC3
Q9Y5E6;56132;PCDHB3
Q9NS62;55901;THSD1
O75578;8515;ITGA10
Q9UQE7;9126;SMC3
Q9Y6B2;23741;EID1
P40938;5983;RFC3
Q8N5U6;9921;RNF10
Q9Y5E9;56122;PCDHB14
Q9Y6H8;2700;GJA3
Q9UN66;56128;PCDHB8
Q68DH5;92255;LMBRD2
Q96S06;64788;LMF1
Q8WWQ8;55576;STAB2
P05386;6176;RPLP1
P51843;190;NR0B1
Q9Y5F2;56125;PCDHB11
P07741;353;APRT
Q8TBK2;79918;SETD6
Q9HAI6;80231;CXorf21
Q9Y5E1;56127;PCDHB9
Q9UN67;56126;PCDHB10
Q969L2;114569;MAL2
Q9Y5E5;56131;PCDHB4
Q5K4L6;11000;SLC27A3
Q9P2U7;57030;SLC17A7
Q16695;8290;HIST3H3
Q08AF3;162394;SLFN5
Q9Y3X0;26093;CCDC9
Q9NRJ7;57717;PCDHB16
Q9Y678;22820;COPG1
Q6S5L8;399694;SHC4
P30679;2769;GNA15
Q9Y5E8;56121;PCDHB15
P30408;4071;TM4SF1
P48745;4856;CCN3
Q9BQQ3;64689;GORASP1
P01189;5443;POMC
Q9Y5F0;56123;PCDHB13
Q7L7L0;92815;HIST3H2A
O95970;9211;LGI1
Q9Y5E2;56129;PCDHB7
Q9Y5E4;26167;PCDHB5
O95977;8698;S1PR4
Q9Y5F1;56124;PCDHB12
Q96EH3;115416;MALSU1
Q9Y5E3;56130;PCDHB6
Q9Y2J8;11240;PADI2
O95684;11116;FGFR1OP
Q86UY8;51559;NT5DC3
Q5T481;282996;RBM20
Q9BXR5;81793;TLR10
O60241;576;ADGRB2
Q969H6;51367;POP5
Q5T9C2;399665;FAM102A
P51684;1235;CCR6
Q8TAF3;57599;WDR48
O00425;10643;IGF2BP3
Q9H305;29965;CDIP1
Q5T0T0;220972;MARCH8
Q9BPW9;10170;DHRS9
O15269;10558;SPTLC1
O94777;8818;DPM2
Q2M3R5;159371;SLC35G1
Q15399;7096;TLR1
Q8N257;128312;HIST3H2BB
Q9Y2C9;10333;TLR6
P29033;2706;GJB2
Q68E01;65123;INTS3
Q5TA31;149603;RNF187
Q92949;2302;FOXJ1
Q9UGB7;55586;MIOX
Q8NFJ8;27319;BHLHE22
Q96QZ7;9223;MAGI1
A7E2S9;554226;ANKRD30BL
Q7Z2D5;9890;PLPPR4
P14625;7184;HSP90B1
Q8IWV8;23304;UBR2
Q9NZU7;9478;CABP1
Q53EL6;27250;PDCD4
Q8NDW8;199223;TTC21A
O75881;9420;CYP7B1
Q8NGR1;79290;OR13A1
Q96PX1;114804;RNF157
Q86UE3;339327;ZNF546
Q69YU5;728568;C12orf73
Q9NWQ9;55017;C14orf119
Q9HD90;58158;NEUROD4
Q9H977;84058;WDR54
Q8NGE7;441639;OR9K2
Q92759;2968;GTF2H4
Q13443;8754;ADAM9
A8MTZ0;92482;BBIP1
Q9Y330;221527;ZBTB12
Q9P212;51196;PLCE1
P48230;7104;TM4SF4
Q5VTT2;138255;C9orf135
Q86YS3;84440;RAB11FIP4
Q9Y6R4;4216;MAP3K4
Q9BT43;84265;POLR3GL
Q9H2H9;81539;SLC38A1
Q9NPH6;29989;OBP2B
O96011;8799;PEX11B
P00751;629;CFB
Q69YU3;284615;ANKRD34A
Q92759;2968;GTF2H4
Q9BQT9;9746;CLSTN3
P54289;781;CACNA2D1
Q9GZV5;25937;WWTR1
Q7Z304;256691;MAMDC2
P09917;240;ALOX5
Q8IVB5;128077;LIX1L
A5YKK6;23019;CNOT1
Q99576;1831;TSC22D3
Q96SN8;55755;CDK5RAP2
Q8N2G4;116372;LYPD1
P26010;3695;ITGB7
Q96DA6;131118;DNAJC19
Q9Y6H1;51142;CHCHD2
O43194;2863;GPR39
Q9Y5S9;9939;RBM8A
Q9P1U0;30834;ZNRD1
Q6ZN04;84206;MEX3B
Q86X83;51122;COMMD2
Q8IWB4;26165;SPATA31A7
A6NF83;389493;NUPR2
A6PVI3;392517;NCBP2L
Q96FZ2;56941;HMCES
P81408;10712;FAM189B
Q96C34;146923;RUNDC1
Q8NDX6;283337;ZNF740
Q8IWE2;92689;FAM114A1
Q9NZU0;23767;FLRT3
Q8NA54;154865;IQUB
Q92522;8971;H1FX
Q9UKV3;22985;ACIN1
O75051;5362;PLXNA2
O14607;7404;UTY
Q15811;6453;ITSN1
O00399;10671;DCTN6
Q96BJ8;79767;ELMO3
Q6NXP0;90288;EFCAB12
Q96T53;619373;MBOAT4
A0A1B0GTW7;100128908;LMLN2
Q5TEA6;80343;SEL1L2
P35080;5217;PFN2
O75363;8537;BCAS1
Q7Z388;286148;DPY19L4
Q7Z5P4;345275;HSD17B13
Q9Y600;51380;CSAD
O95214;23484;LEPROTL1
Q60I27;259173;ALS2CL
O00483;4697;NDUFA4
Q58EX7;25894;PLEKHG4
O60231;8449;DHX16
Q8NBQ5;51170;HSD17B11
Q96GV9;90355;C5orf30
Q9UK55;51156;SERPINA10
A1Z1Q3;140733;MACROD2
Q05586;2902;GRIN1
Q8WWY3;26121;PRPF31
Q96EX3;89891;WDR34
Q5SQH8;221545;C6orf136
P23942;5961;PRPH2
P49454;1063;CENPF
Q7L0Q8;58480;RHOU
Q5T0T0;220972;MARCH8
Q13255;2911;GRM1
P0C1Z6;29844;TFPT
Q2I0M4;389816;LRRC26
A6NLX4;100505993;TMEM210
P98194;27032;ATP2C1
P48431;6657;SOX2
Q8N157;54806;AHI1
O75290;284323;ZNF780A
P12034;2250;FGF5
Q9UBL0;10777;ARPP21
Q2M1Z3;57514;ARHGAP31
O95167;4696;NDUFA3
Q14165;9761;MLEC
P06681;717;C2
Q6V702;255119;CFAP299
P20073;310;ANXA7
P19367;3098;HK1
Q9NVT9;55156;ARMC1
Q7Z6I5;353324;SPATA12
Q9Y6R6;163131;ZNF780B
A6NIH7;84747;UNC119B
O43567;11342;RNF13
Q9Y587;11154;AP4S1
Q8N614;80008;TMEM156
Q17RG1;146212;KCTD19
P23921;6240;RRM1
P16219;35;ACADS
Q5SQQ9;11023;VAX1
Q8WWL2;84501;SPIRE2
Q7Z418;338567;KCNK18
A6NFN9;389161;ANKUB1
Q8TCT6;121665;SPPL3
Q7Z7G0;25890;ABI3BP
Q86XD8;93550;ZFAND4
O60783;63931;MRPS14
Q8NA66;168975;CNBD1
Q13033;29966;STRN3
P20810;831;CAST
Q4VC12;118490;MSS51
O95452;10804;GJB6
Q05940;6571;SLC18A2
Q9NS15;4054;LTBP3
O95243;8930;MBD4
Q9HB71;27101;CACYBP
Q9H1U4;1955;MEGF9
O14513;344148;NCKAP5
Q8NEN9;118987;PDZD8
P28066;5686;PSMA5
Q9UKC9;25827;FBXL2
Q8NG08;92797;HELB
Q13569;6996;TDG
P61586;387;RHOA
O75683;6838;SURF6
P57738;6988;TCTA
O95825;9946;CRYZL1
Q5VV16;653427;FOXD4L5
P32189;2710;GK
Q04743;2018;EMX2
Q13489;330;BIRC3
Q9NP74;54873;PALMD
Q9H1C3;83468;GLT8D2
Q8WTT2;64318;NOC3L
P50151;2790;GNG10
C9JVW0;255783;INAFM1
Q9H1X3;548645;DNAJC25
Q9BYT9;63982;ANO3
P21730;728;C5AR1
Q9P296;27202;C5AR2
O14828;10067;SCAMP3
P06681;717;C2
Q8N387;143662;MUC15
Q14141;23157;SEPT6
Q9Y5Z7;29915;HCFC2
Q15528;6837;MED22
Q53FT3;51501;HIKESHI
Q9NR81;50650;ARHGEF3
P25208;4801;NFYB
Q9ULC6;29943;PADI1
O43405;1690;COCH
Q92925;6603;SMARCD2
Q8N4C9;284099;C17orf78
Q7L804;22841;RAB11FIP2
O95158;11247;NXPH4
